Code,Academic Year,Degree,DegreeID,UniversityID,AcademicLevelID,AmbitID
4312405,2024-2025,Ingeniería de la Construcción,26b951974ac184fb7ec85f11df21dc28,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311646,2024-2025,Ingeniería de Materiales Avanzados,e3783b5fdae6838c279558ff6cbc4dc5,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311647,2024-2025,Ingeniería de Materiales Renovables,4d7815c9cb7e1f65e327141ed6ae0c75,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311649,2024-2025,Ingeniería de Sistemas Empotrados,04ab53e866ba9b806eff830c102740a8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4313511,2024-2025,Ingeniería de Telecomunicación,9f4532e80337e1cec62c5ba1d45bb5de,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4315252,2024-2025,Ingeniería en Organización Industrial,10c7b0d74c77871c97751dffb041c0a0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311650,2024-2025,Ingeniería Energética Sostenible,dd65cc3bb83489df6d5a672b8010e656,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4313030,2024-2025,Ingeniería Física,e4ca805eaceeece9650daf832ea32da6,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4313509,2024-2025,Ingeniería Industrial,a7f457683dea266339d41734cac210da,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4314553,2024-2025,Ingeniería Informática,df7174838e35da81ed155c81908c1a5b,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4314538,2024-2025,Ingeniería Mecánica,cadc8485ba5769ecc69bc32933985352,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311653,2024-2025,Integración de las Energías Renovables en el Sistema Eléctrico,ebb98b04cddeb83044cb117bc131c18a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311654,2024-2025,Integración Económica,8b09b51532a85b46efcced46973536f2,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311655,2024-2025,Integración Política y Unión Económica en la Unión Europea,56f9ff218a873ba2ac68dee4c2922a20,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
3500052,2024-2025,Inteligencia Artificial Aplicada a la Industria e Ingeniería Asistida por Ordenador,0c9bc34cd2d43cc6abd6fbca7387eb9b,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4315729,2024-2025,Internacional en Sociología Jurídica / International Master in Sociology of Law,c2f8e58fcb216a6139f4b2dbb28e8ca1,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312398,2024-2025,Investigación Biomédica,7ffbaf7c97710629e93801ba4f8a390d,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4313036,2024-2025,Investigación en Ámbitos Socioeducativos,2275bba8c59bd07d9a9a2e9421573247,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
3500547,2024-2025,Investigación en Comunicación,63f4d76c674402d2013545133c1d0be4,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311656,2024-2025,"Investigación en Eficiencia Energética y Sostenibilidad en Industria, Transporte, Edificación y Urbanismo",747d28686dc1becb5d93b17360a7c84a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4312002,2024-2025,Investigación y Creación en Arte,7f41dab2be89bbce50fb837cfade09ac,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4312030,2024-2025,Lingüística,9257175bb650b83bab1e88b5de7addda,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4316152,2024-2025,Lingüística Teórica y Experimental,89d7408a0e67da6bbfc75c7e18b2ff68,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4310444,2024-2025,Lingüística y Filología Vasca,3ad1050de89a9e6c937556de138bf11a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4315754,2024-2025,Lingüística y Filología Vascas / Euskal Hizkuntzalaritza eta Filologia,76064f587d0e0bf3f69aeadffbc40a1b,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4311657,2024-2025,Literatura Comparada y Estudios Literarios,323be851e5c067acbf4ebd91d95539a8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4314589,2024-2025,Marina,bc034d120e171db5c2a952cf437bddd0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4312399,2024-2025,Microbiología y Salud,295509d4753d440a01ea8e6bebf5bd62,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4315760,2024-2025,Minería,f3b0fe5f51d37b94301429eb065d9681,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311659,2024-2025,Modelos y Áreas de Investigación en Ciencias Sociales,2ef6b13cae8d5bb183d8b944f753c5fe,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4313001,2024-2025,Mundo Clásico,2b7d77e27a7ccf0b9a248f5497e493e2,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4312561,2024-2025,Nacionalismo en El Siglo XXI:  El Caso Vasco,4bcdb2ca9797c6b1102de51f0cb5ea61,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4311660,2024-2025,Nanociencia / Master in Nanoscience,bcf15c489b4eb9050ac36632960c6fca,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4314613,2024-2025,Náutica y Transporte Marítimo,61e4d86ee43da0ef0fc46dc9a2b1ea98,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4313000,2024-2025,Neurociencia Cognitiva del Lenguaje / Master in Cognitive Neuroscience of Language,299596aa6a34e5562bfd6208305cb928,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4310254,2024-2025,Neurociencias,a92212e9a95002c966c1ea69c0ec2f2f,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4311662,2024-2025,Nutrición y Salud,d2513dd6d29ee6142aaaec448c196c8f,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
3500389,2024-2025,"Paisajes Culturales: Protección, Gestión y Planeamiento",0dbc664f9fe6e53e3a5c0ffeb64b4b4d,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311663,2024-2025,Participación y Desarrollo Comunitario,4ff15bb468881619e5ec086e9e1e3454,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312674,2024-2025,Periodismo Multimedia,26a0a07e66005d6baacaff7a2bceded0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4313948,2024-2025,Pintura,c6ed579d25fff18e42050e4c76fe851f,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4313434,2024-2025,Políticas Lingüísticas y Planificación,f9a4f93a415b578d910f157243b0dcb0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311664,2024-2025,Psicodidáctica: Psicología de la Educación y Didácticas Específicas,49de86d2ca8a05256f66ce07d984b1b8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312403,2024-2025,Psicología de las Organizaciones e Intervención Psicosocial,b5b5cbbf8c640a2ab05d82c2144b6dd9,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4314477,2024-2025,Psicología General Sanitaria,da1cd9d25e7ed3b8df76cd478e375ed6,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4311665,2024-2025,"Psicología: Individuo, Grupo, Organización y Cultura",93c60cafd93fce4ab0409486f7bc51c3,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4314560,2024-2025,Química y Polímeros,757fbbe387788e17815538ca2cae8d3d,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4314726,2024-2025,"Rehabilitación, Restauración y Gestión Integral del Patrimonio Construido y de las Construcciones Existentes",0de200e19cbfff6c315ff515432c2aed,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4312400,2024-2025,Salud Pública,6c4528b070467aabb1d6c57e38eb51f8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4311668,2024-2025,Seguridad y Salud en el Trabajo,208c38e1a460777e8b097b348a3915e8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312959,2024-2025,Sistemas de Transporte,e2e0a142979401b3d79452a0e7ccb3e6,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311673,2024-2025,Sistemas Electrónicos Avanzados,fac361998b6d92eb168539dedf860c94,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311674,2024-2025,Sistemas Informáticos Avanzados,df75d960cc3c5722b271b4d1f518a978,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4316848,2024-2025,Soberanía en los Pueblos de Europa / Subiranotasuna Europako Herrietan,87dff4529ba535d936c2f2c94d493888,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312104,2024-2025,Sociedad Democrática Estado y Derecho,d4768fc046bfe492aed86f3f8447fb60,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312404,2024-2025,"Tecnología, Aprendizaje y Educación",29d706557749bec2a7497daa5e372944,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311675,2024-2025,Tecnología de Apoyo a la Autonomía Personal,0b2cd2f25597b9d1cf09ced0de65280a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
3500612,2024-2025,Tecnologías Avanzadas en la Industria,825273a8bc0a5399b9bb8dd7e15cce56,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
